EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
300022707,IDLEWILD FOUNDATION,% GAD HOLLAND,1274 LIBRARY ST STE 303,DETROIT,MI,48226-2249,0,3,3,2000,200212,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,A70,
300023726,VISION OF VICTORY CHURCH,% HERBERT E HARRIS SR,990 E HILDALE,DETROIT,MI,48203-2179,0,3,3,7000,200212,1,10,0,1,1,,0,0,6,0,12,,,,X21,
300035922,MICHIGAN NEUROLOGICAL ASSOCIATION,% KUMAR RAJAMA NI,4201 ST ANTOINE 8C UHC,DETROIT,MI,48201-0000,0,6,3,1000,201208,2,0,0,1,1,201312,2,0,2,0,12,18731,0,0,S41,
300036447,HARMONY VILLAGE SENIOR NONPROFIT HOUSING CORPORATION,% M COLEMAN GILCHRIST,15050 BIRWOOD,DETROIT,MI,48238-2880,0,3,3,1000,200205,1,16,0,1,1,201406,6,4,1,0,6,4392231,470389,470389,L99,
300036989,NEW BREED INTERNATIONAL CHRISTIAN CENTER,% KENNETH D HOWARD,4290 MARSEILLES ST,DETROIT,MI,48224-1447,0,3,3,7000,200208,1,10,0,1,1,,0,0,6,0,12,,,,X21,
300038647,ROSEDALE RECYCLES LTD,% MARGARET WEBER,15015 PIEDMONT ST,DETROIT,MI,48223-2244,0,3,3,1000,200205,1,15,0,1,1,201406,0,0,2,0,6,0,0,0,C27,
300052725,ZION HOPE MISSIONARY BAPTIST CHURCH,% DENISE BENNETT,4800 VAN DYKE ST,DETROIT,MI,48214-1144,0,3,3,7000,200311,1,10,0,1,1,,0,0,6,0,12,,,,X21,
300056848,DETROIT PUBLIC SAFETY FOUNDATION,% MAX CHIDDISTER,PO BOX 32801,DETROIT,MI,48232-0801,0,3,3,1200,200311,1,15,0,1,1,201312,4,5,1,0,12,167383,977960,765918,B99,
300058720,GOSPEL OF CHRIST MINISTRY CHURCH,% PETER ONWUEMENE,13920 MARLOWE ST,DETROIT,MI,48227-2851,0,3,3,7000,200301,1,10,0,1,1,,0,0,6,0,12,,,,X20,
300066684,VITAL LIFE SKILLS MINISTRY,% KAREN MARTIN-CARTER,PO BOX 19520,DETROIT,MI,48219-0520,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X202,
300079259,CITY OF REFUGE CHRISTIAN CHURCH OF DETROIT,% LEE PATTERSON,18488 HARTWELL ST,DETROIT,MI,48235-1343,0,3,3,1000,200303,1,16,0,1,1,201312,0,0,2,0,12,0,0,0,X20,
300080646,COMMUNITY LIVING ENTWINED AROUND THE NEIGHBORHOODS,% COMMUNITY LIVING ENTWINED AROUND,PO BOX 211047,DETROIT,MI,48221-5047,0,3,3,1000,200208,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,L20,C L E A N IN DETROIT
300101343,WOMENS LEADERSHIP FORUM,% MARGUERITE M LENTZ,400 RENAISSANCE CTR STE 2155,DETROIT,MI,48243-1676,0,3,3,2000,200209,1,15,0,1,1,201406,6,6,1,0,6,1452719,1237000,1157087,B60,
300106869,NEW LIFE IN CHRIST MINISTRIES,% GILBERT ALLEN,16209 W MCNICHOLS RD,DETROIT,MI,48235-3513,0,3,3,7000,200212,1,10,0,1,1,,0,0,6,0,12,,,,X20,
300115902,BIBLEWAY COMMUNITY OUTREACH CENTER,% JACK BARNETT JR,18934 WYOMING ST,DETROIT,MI,48221-2012,0,3,3,7000,200301,1,4,0,1,1,201212,1,1,0,1,12,110,1353,,B99,
300121319,DORCAS RAPHA HEALING MINISTRIES,% IRIS MONTERO,7311 WHITTAKER ST,DETROIT,MI,48209-1500,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X202,
300125283,DETROIT RIVERFRONT CONSERVANCY INC,,600 REN CTR STE 1720,DETROIT,MI,48243-0000,0,3,3,1000,200302,1,15,0,1,1,201312,9,8,1,0,12,119647211,13047855,12912991,N32,
300129998,GREATER QUINN COMMUNITY DEVELOPMENT CORPORATION INC,,13501 ROSA PARKS BLVD,DETROIT,MI,48238-3421,0,3,3,1000,201407,1,15,0,1,1,200912,1,1,2,0,12,1,1,,T30,
300132740,WILLIAMS TEMPLE WORLD WIDE MINISTRIES,% PASTOR WILLIAMS,4515 MOORE PL,DETROIT,MI,48210-1377,0,3,3,1700,200302,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,X20,
300135450,DETROIT PUBLIC SCHOOLS FOUNDATION,% TAYLOR TEASDALE,3011 WEST GRAND BLVD 18TH FLOOR,DETROIT,MI,48202-3096,0,3,3,1000,200304,1,15,0,1,1,201306,6,5,1,0,6,2586387,880632,872810,B11,
300141220,LUTHERAN NONPROFIT HOUSING CORPORATION-LANSING,% LIZ ARNDT,8131 E JEFFERSON AVE,DETROIT,MI,48214-2610,0,3,3,1000,200403,1,15,0,1,1,201412,6,4,1,0,12,1251791,112871,112871,L20,
300141869,KEEP IT MOVING INCORPORATED,% MARY GASKINS,4781 IROQUOIS ST,DETROIT,MI,48214-1271,0,3,3,1000,200308,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P40,
300144289,REALITY CHECK DETROIT,% GEOFFREY TOWNSEND,PO BOX 23422,DETROIT,MI,48223-0422,0,3,3,1000,200309,1,15,0,1,1,201112,1,2,2,0,12,30,11362,11362,P20,
300161544,BETHEL HOUSING COUNSELING AGENCY,% AUGUSTINE COX,5050 RICHARD ALLEN BLVD,DETROIT,MI,48202-4125,0,3,3,1000,200309,1,16,0,1,1,201209,0,0,2,0,9,0,0,0,P28,
300162381,COCHRANS SCHOLARSHIP FUND,% SHERITA COCHRAN,15339 PIEDMONT ST,DETROIT,MI,48223-1714,0,3,3,1200,201203,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,B90,
300171179,WARRIORS FOR THE MESSIAH,% CHEREE GARNER,21228 W 7 MILE RD,DETROIT,MI,48219-1967,0,3,1,7000,200704,1,10,0,1,1,,0,0,6,0,12,,,,X21,
300177184,HURON HOUSING GROUP,% JOLANTA WYSOCKA,3430 E JEFFERSON AVENUE 624,DETROIT,MI,48207-4233,0,3,3,1000,200708,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,L20,
300187652,YMCA FOUNDATION,,1401 BROADWAY BLVD SUITE 3A,DETROIT,MI,48226-2112,0,3,3,1000,200308,1,17,0,1,1,201312,8,8,1,0,12,15735506,11761219,1226203,T30,
300190264,NSO PROPERTIES,% NEIGHBORHOOD SERVICE ORGANIZATION,882 OAKMAN BLVD,DETROIT,MI,48238-3710,0,2,3,1000,200403,2,0,0,1,1,201409,6,5,1,0,9,3900549,712695,712695,S47,
300192431,MATTIE H WARE COMMUNITY FUND INC,% JEWEL WARE,4815 IROQUOIS ST,DETROIT,MI,48214-4506,0,3,3,1000,200312,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P81,
300215755,UNITED AFRICIAN WOMEN ORG,% BEATRICE ALGHALI,9003 ARTESIAN ST,DETROIT,MI,48228-1701,0,3,3,1000,201408,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,Z99,
300219392,LOYOLA WORK EXPERIENCE PROGRAM INC,% DAVID MASTRANGELO,15325 PINEHURST ST,DETROIT,MI,48238-1633,928,3,9,1700,194603,1,10,31150120,5,1,,0,0,6,0,6,,,,,
300227773,CHRISTIAN UNION MISSIONARY BAPTIST CHURCH,% S WASHINGTON,14361 MADDELEIN ST,DETROIT,MI,48205-2401,0,3,3,7000,200408,1,10,0,1,1,,0,0,6,0,12,,,,X21,
300238445,LAMB OF GOD OUTREACH SERVANTS GLOBAL MINISTRIES,% SCOTTIE L JONES,8230 W DAVISON,DETROIT,MI,48238-3180,0,3,3,7000,200410,1,10,0,1,1,,0,0,6,0,12,,,,X21,
300238808,E & E CARE SOLUTIONS,% ANTONIA BRANCH,3009 WEBB ST,DETROIT,MI,48206-3100,0,3,3,2000,200406,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,L41,
300239157,DETROIT HELPING OUR YOUTH DEVELOPMENT,% JEFF WEILER,16849 W WARREN AVE,DETROIT,MI,48228-3567,0,3,3,1200,200405,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,O50,
300246972,FOUNTAIN OF LIFE OUTREACH MINISTRIES,,728 CONNER ST,DETROIT,MI,48215-3225,8240,3,9,7000,199712,1,10,1000000,0,1,,0,0,6,0,12,,,,,GREATER DELIVERANCE CHURCH
300248021,CO-ETTE CLUB,% JEANNETTE WHEATLEY,5536 W OUTER DR,DETROIT,MI,48235-1459,0,3,3,1000,200501,1,16,0,1,1,201312,4,3,2,0,12,199062,35161,20110,T12,
300259222,SPIRITUAL ASPECTS MINISTRIES INC,% MORRIS THOMAS JR,2900 BRUSH ST APT 330,DETROIT,MI,48201-2656,0,3,3,7200,200608,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,X20,
300263961,LIVING IN CHRIST MINISTRIES,% CLARA WASHINGTON,9503 SANILAC ST,DETROIT,MI,48224-1247,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X202,
300269647,DESTINY FAITH MINISTRIES,% HARRIETT LINDSEY,5946 NOTTINGHAM,DETROIT,MI,48224-3165,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X2OZ,
300280577,PATHWAY COMMUNITY CENTER,% NA,14343 PENROD ST,DETROIT,MI,48223-3549,0,3,3,2000,200903,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,B99,
300282025,INTERPRETERS OF EXCELLENCE MINISTRIES,% REV HELEN WILLIAMS,3900 SENECA ST,DETROIT,MI,48214-4512,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X2OZ,
300288423,NEW BEGINNING MINISTRY,% CLARENCE BOYKIN JR,19230 PACKARD ST,DETROIT,MI,48234-3194,0,3,3,7000,200508,1,10,0,1,1,,0,0,6,0,8,,,,X20,
300314196,BRIAN M HERMELIN FAMILY FOUNDATION,% BRIAN M HERMELIN,ONE CAMPUS MARTIUS 10TH FLOOR,DETROIT,MI,48226-5000,0,3,3,1000,200506,1,4,0,1,1,201312,1,1,0,1,12,1,1,,T20,
300321231,SECOND CHANCE MINISTRIES,% KOOTOMA LINDSEY,PO BOX 10597,DETROIT,MI,48210-0597,0,3,3,7000,201204,1,10,0,1,1,201312,1,3,6,0,12,1,49099,49099,X20,
300388998,WOODWARD AVENUE RESTORATION DISTRICT,% C/O AVIS HOLMES DNPH,2990 W GRAND BLVD STE 200,DETROIT,MI,48202-3041,0,3,3,1000,200706,1,15,0,1,1,201311,0,0,2,0,11,0,0,0,S20,
300401408,EMMANUEL PCL CHURCH OF GOD IN CHRIST,% ELD RICHARD HOGAN,14355 BURT RD,DETROIT,MI,48223-2773,1969,3,9,7000,196901,1,10,0,5,1,,0,0,6,0,12,,,,,
300403408,GREATER CHRIST TABERNACLE,% JACK WILLIAMS,18500 RYAN RD,DETROIT,MI,48234-1935,0,3,3,1000,200712,1,10,0,1,1,,0,0,6,0,12,,,,X200,
300410863,WEST OUTER DRIVE NEIGHBORHOOD SERVICES FOUNDATION INC,% ROBERT CHAPPELL,17500 J COUZENS FWY,DETROIT,MI,48235-2642,0,3,3,1000,200802,1,15,0,1,1,201312,1,0,2,0,12,1,0,0,P280,
300423725,THE HEART OF JESUS INTERNATIONAL DELIVERANCE CHURCH,,PO BOX 28404,DETROIT,MI,48228-0404,0,3,3,7000,200904,1,10,0,1,1,,0,0,6,0,12,,,,X20,
300428184,LITERACY FORE THE FUTURE,% TRESA FORE,18701 GRAND RIVER SUITE 143,DETROIT,MI,48223-2214,0,3,3,2000,200804,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B92,
300437335,PROGRESS TRANSITIONAL NONPROFIT HOUSING CORPORATION,% JUAN CLARK,13500 E MCNICHOLS RD,DETROIT,MI,48205-3426,0,3,3,1000,200907,1,15,0,1,1,201412,4,4,1,0,12,220717,108876,108876,L41,
300462933,SENIORS PLAY,% ROY RUSS,18855 BUFFALO ST,DETROIT,MI,48234-2440,0,3,3,1000,200806,1,15,0,1,1,201312,1,1,2,0,12,358,3789,3789,P81,
300528517,BRIDGE THE GAP INC,% ALFREDA ARTER BRIDGE,15734 PLAINVIEW AVE,DETROIT,MI,48223-1233,0,3,3,1000,200908,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,J20,
300540311,DIVINE REST MINISTRIES INTERNATIONAL,% REV NINA FLOWERS,3834 MCCLELLAN ST,DETROIT,MI,48214-1312,8100,3,9,7000,199603,1,10,1029000,5,1,201312,0,0,6,0,12,0,0,0,,
300540383,METROPOLITAN DETROIT VETERANS COALITION,% RICHARD I CHATMAN,71E GARFIELD,DETROIT,MI,48201-0000,0,3,3,2000,200910,1,15,0,1,1,201212,0,0,2,0,12,0,0,0,A80,
300562619,SUCCESSFUL STARTS INC,,17617 SORRENTO ST,DETROIT,MI,48235-1437,0,3,1,1000,200912,1,15,0,3,1,201412,0,0,2,0,12,0,0,0,P45,
300564595,MIDWEST MINISTERS ALLIANCE LLC,% CHARLEY ALEXANDER,9780 QUINCY ST,DETROIT,MI,48204-2460,0,3,3,7000,201005,1,10,0,1,1,,0,0,6,0,12,,,,X20,CHARLEY ALEXANDER MBR
300569368,UNITY MISSION CHURCH,% HAROLD TAYLOR,6322 W 7 MILE RD,DETROIT,MI,48221-2237,0,3,3,7000,200909,1,10,0,1,1,,0,0,6,0,12,,,,X21,
300600126,STOREHOUSE OF HOPE,% JOAN ROSS,7700 2ND AVE # 500,DETROIT,MI,48202-2411,0,3,3,1000,201112,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,K31,
300603463,THE MCKINNEY FOUNDATION INC,% TIAH E MCKINNEY,1907 ORLEANS ST,DETROIT,MI,48207-2906,0,3,3,1000,201104,1,15,0,1,1,201209,1,3,1,0,12,176,33187,33187,B90,
300640684,INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS,,8000 E JEFFERSON AVE,DETROIT,MI,48214-3963,427,5,9,3000,194206,2,0,0,5,1,201312,1,0,2,0,12,1,0,0,,824 UAW REGION 9 LOCAL CETA GRANT
300693403,II CHANCE INC,% SHANNON CRUMBLEY,9133 HUBBELL ST,DETROIT,MI,48228-2332,0,3,3,1000,201211,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P80,
300733936,FOUR CORNERS,,15798 LIVERNOIS,DETROIT,MI,48238-0000,0,3,3,1000,201307,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,
300764552,SAFE HAVEN A HOME AWAY FROM HOME,% LACHETTA JOHNSON,19506 GLASTONBURY RD,DETROIT,MI,48219-2170,0,3,3,1000,201408,1,15,0,1,1,,0,0,1,0,12,,,,K02,
300783442,M-2 RAIL,% JENILYN NORMAN,600 RENAISSANCE CTR STE 1740,DETROIT,MI,48243-1805,0,3,3,1000,201407,1,22,0,1,1,201309,7,7,1,0,9,8073755,5225968,5225968,W40,
300792601,LIFE MINISTRY,% TAMMIE MCDONALD,15509 FERGUSON ST,DETROIT,MI,48227-1587,0,3,3,1200,200706,1,15,0,1,1,201406,0,0,2,0,6,0,0,0,P60,
300808934,MIND AND BODY CENTER COMMUNITY DEVELOPMENT CORPORATION,% ORVILLE K LITTLEJOHN,8100 W 7 MILE RD,DETROIT,MI,48221-2106,0,3,3,1000,201409,1,15,0,1,1,,0,0,2,0,9,,,,P20,
306084978,JAMES M EWELL CHARITABLE FOUNDATION,% COMERICA BANK & TRUST NA TRUSTEE,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,200501,1,4,0,1,1,201312,6,5,0,1,12,1364721,627207,,T20,
310036036,GREENING OF DETROIT,,1418 MICHIGAN AVE,DETROIT,MI,48216-1324,0,3,3,1000,199004,1,15,379000000,1,1,201312,6,6,1,0,12,1610246,3789456,3732699,C500,
310892078,ETA PHI BETA SORORITY INC,,16815 JAMES COUZENS FWY,DETROIT,MI,48235-4156,5013,6,6,2000,197802,2,0,36000000,1,1,201408,4,4,1,0,8,150303,257360,257360,,
311428704,INSIDEOUT LITERARY ARTS PROJECT,,5143 CASS AVE 225,DETROIT,MI,48202-0000,0,3,3,1000,199601,1,15,994059092,1,1,201309,4,5,1,0,9,314869,657908,657908,A70,
311605979,DELONG-SWEET FAMILY FOUNDATION,% COMMERCIA BANK & TRUST NA,PO BOX 75000,DETROIT,MI,48275-0001,0,3,3,1000,199808,1,4,602000000,2,1,201405,7,6,0,1,5,7127457,2784549,,Z99Z,
311652204,VERA AND IMRE HECHT FOUNDATION INC,% COMERICA BANK TR TAX ATTN MC 7874,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,199907,1,4,0,1,1,201312,6,6,0,1,12,3436839,1777037,,T21,
316608261,THE VERNA E MCKIBBEN MEMORIAL FOUNDATION,% COMERICA BANK AGENT,PO BOX 75000,DETROIT,MI,48275-9413,0,3,3,1000,199910,1,4,0,2,1,201404,4,4,0,1,4,349283,200306,,T20,ABERTH JOEL R TTEE
316646001,OLIVE A@STOKES SCHOLARSHIP TRUST,% COMERICA BANK AGENT,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,200009,1,4,0,2,1,201409,4,3,0,1,9,477562,49369,,B82,
316648798,MARGARET W MIDGETT C R U,% COMERICA BANK 3045001181,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,200101,1,4,0,2,1,201312,4,4,0,1,12,320859,347936,,T22,
320020336,CITY OF LANSING VEBA TRUST,% DOUGLAS RUBLEY,PO BOX 75000,DETROIT,MI,48275-3462,0,9,3,1000,200407,2,0,0,2,1,201312,8,6,1,0,12,15468378,2533739,1640486,Y44,
320022874,MOHAMMADIA MADRASHA NON PROFIT ORGANIZATION INC,% MEER S HOSSAIN,4541 GARVIN STREET STE 1,DETROIT,MI,48212-0000,0,3,3,7000,200312,1,10,0,1,1,200312,0,0,6,0,12,0,0,0,X40,
320030432,EASTERN MARKET CORPORATIOIN,% JOSEPJ G KUSPA,2934 RUSSELL ST,DETROIT,MI,48207-4826,0,3,3,1200,200303,1,15,0,1,1,201306,7,6,1,0,6,6874897,3361913,3361913,K99,
320030650,DETROIT YOUTH CONCERT CHOIR AND PERFORMING ARTS COMPANY,% ANTHONY WHITE,PO BOX 2114,DETROIT,MI,48202-0114,0,3,3,1000,201405,1,16,0,1,1,,0,0,2,0,6,,,,F99,
320048493,MORE THAN CONQUERORS CHRISTIAN CHURCH,% QUINTIN HARPER,5050 KENSINGTON AVE,DETROIT,MI,48224-2620,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X202,
320052906,NEW DOEHLER-JARVIS RETIREE BENEFITS TR,% SARAH DOYLE,8000 S JEFFERSON,DETROIT,MI,48214-0000,0,9,3,1000,200312,2,0,0,2,1,201312,5,1,2,0,12,928740,1735,1735,Y43,
320060937,PENTECOSTAL UNITY OUTREACH C O G I C,% REGINA HENDERSON,3871 W WARREN AVE,DETROIT,MI,48208-1821,0,3,3,7000,200307,1,10,0,1,1,,0,0,6,0,12,,,,X21,
320064213,CORLETTA J VAUGHN FOUNDATION INC,% BISHOP CORLETTA J VAUGHN,1745 E GRAND BLVD,DETROIT,MI,48211-3145,0,3,3,1000,201303,1,15,0,1,1,201212,0,0,2,0,12,0,0,0,P20,
320071780,CHARLES H ELLIS III MINISTRIES,% CHARLES H ELLIS III,23500 W 7 MILE RD,DETROIT,MI,48219-1722,0,3,3,7000,200408,1,16,0,1,1,201312,6,4,1,0,12,1980105,317685,317685,X20,
320076991,WE THE PEOPLE COMMUNITY DEVELOPMENT CORP,% RENEE BEATTY,5333 E 7 MILE RD,DETROIT,MI,48234-2359,0,3,3,1200,200405,1,4,0,1,1,201410,1,1,0,1,10,8570,9171,,P50,
320080984,TOASTMASTERS INTERNATIONAL,% WILLIAM E BOGLE,7430 SECOND AVENUE,DETROIT,MI,48202-2739,820,3,9,2000,194505,1,16,59319000,1,1,201412,0,0,2,0,12,0,0,0,,4929 KAHN WE TALK TOASTMASTERS CLUB
320083704,CITADEL OF FAITH COVENANT CHURCH,% HARVEY F CAREY,4844 TRUMBULL ST,DETROIT,MI,48208-2235,0,3,3,7000,200409,1,10,0,1,1,201312,6,5,6,0,12,1330309,577644,577644,X21,
320087353,CHILDRENS HOSPITAL OF MICHIGAN FOUNDATION,% LARRY E FLEISCHMANN INTRIM EXC DI,3901 BEAUBIEN MAILBOX 257,DETROIT,MI,48201-0000,0,3,3,1000,200309,1,15,0,1,1,201312,9,8,1,0,12,111693789,22929634,8070163,E112,
320098090,CHURCH OF ESTHER WORSHIP,% CECILIA EADES,16551 TACOMA ST,DETROIT,MI,48205-4400,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X202,
320107758,WHITTIER CHRISTIAN CENTER INTERNATIONAL,% KATHERINE JOHNSON,10946 WHITTIER ST,DETROIT,MI,48224-1639,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X202,
320111800,REMNANT WORSHIPERS,% GERTUDE MCINTOSH,20470 HUBBELL ST,DETROIT,MI,48235-1639,0,3,3,7000,200506,1,10,0,1,1,,0,0,6,0,12,,,,X20,
320118740,CHRISTIAN GOSPEL CENTER COMMUNITY DEVELOPMENT CORPORATION,% PASTOR MARCUS R WAYS SR,19901 KENTUCKY ST,DETROIT,MI,48221-1136,0,3,3,2100,200610,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,P40,
320127191,WAYNE COUNTY REGIONAL JOBS AND ECONOMIC GROWTH FOUNDATION,% DYKEMA GOSSETT PLLC,500 GRISWOLD,DETROIT,MI,48226-3480,0,3,3,1000,200503,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,S30,
320131893,GODS DISCIPLES CHRISTIAN MINISTRIES,% REV KATHERINE LEWIS,8257 CARBONDALE ST,DETROIT,MI,48204-3503,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,X2OZ,
320139830,GREATER DETROIT EDUCATION ALLIANCE,% ROSANNE JODWAY,16800 TRINITY ST,DETROIT,MI,48219-3968,0,3,3,2000,200603,1,15,0,1,1,201312,2,4,1,0,12,13287,131000,131000,O50,
320140480,GREENFIELD AVENUE CHURCH OF GOD,,19900 GREENFIELD RD,DETROIT,MI,48235-1801,1489,3,9,7000,196007,1,10,1268000,1,1,,0,0,6,0,12,,,,X20,
320169844,ACON SERVICES INC,,17126 PREVOST ST,DETROIT,MI,48235-3551,0,3,3,1000,200905,1,15,0,1,1,201312,1,4,1,0,12,2441,186426,186426,F33,
320171869,METROPOLITAN DETROIT CENTER FOR INDEPENDENT LIVING,% RICHARD A SIDES,5555 CONNER ST STE 2224,DETROIT,MI,48213-3495,0,3,3,1000,200808,0,15,0,1,1,201409,4,6,1,0,9,363166,1015074,1015074,P20,
320184331,RIVERS OF LIVING WATER CHURCH OF GOD CHRIST,% MARK BOSTON,16050 MANNING ST,DETROIT,MI,48205-2029,0,3,3,7000,200707,1,10,0,1,1,,0,0,6,0,12,,,,X21,
320200373,CENTER FOR COMMUNITY JUSTICE AND ADVOCACY,% KIMBERLY BOYD-HARRIS,615 GRISWOLD ST,DETROIT,MI,48226-3900,0,3,3,1200,201006,1,15,0,1,1,201309,2,3,1,0,9,12346,96000,96000,P51,
320215691,WEST BOSTON BLVD BLOCK CLUB ASSOCIATION,,2027 W BOSTON BLVD,DETROIT,MI,48206-3019,0,3,3,1000,201302,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,S22,
320307053,CARIBBEAN CHILDRENS AID,% LAMBERT COATESTON,19008 KENTFIELD ST,DETROIT,MI,48219-3449,0,3,3,1000,201405,1,3,0,1,1,,0,0,0,1,12,,,,P12,
320308124,AVENGERS YOUTH MENTORING ORGANIZATION,% EDWARD DEAN,PO BOX 5013,DETROIT,MI,48205-0013,0,3,3,1000,201010,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,O20,
320330887,FACULTY TRANSITIONAL HOUSING INC,% MR PARIS MARSHALL,PO BOX 32769,DETROIT,MI,48232-0769,0,3,3,1000,201107,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,,PARIS JAMES MARSHALL MBR
320333058,RIVERTOWN DETROIT ASSOCIATION,% ARTHUR J ROHDE JR,2711 E JEFFERSON AVE,DETROIT,MI,48207-4105,0,3,3,1000,201408,1,15,0,1,1,201312,1,1,2,0,12,205,3590,3590,S30,
320340177,CHRIST THE HELP RESCUE MISSION,% TANESHA THOMAS,3349 W OUTER DR,DETROIT,MI,48221-1664,0,3,3,1000,201108,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,K30,
320345600,CTN INTERNATIONAL MINISTRIES,% GLEN PLUMMER,106 SAND BAR LN,DETROIT,MI,48214-8034,8100,3,9,7000,199603,1,10,1029000,5,1,,0,0,6,0,12,,,,,
320353520,COCOS HOUSE,,438 FREDERICK DOUGLASS AVE,DETROIT,MI,48202-4117,0,3,3,1200,201312,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,O50,
320381785,TREE OF LIFE CENTER,% PATRICIA A CORTNER,2092 LAWLEY ST,DETROIT,MI,48212-2150,0,3,3,1000,201210,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,B21,
320402619,SUNRISE MISSIONARY BAPTIST CHURCH,,11345 LINWOOD ST,DETROIT,MI,48206-1570,0,3,3,1000,201410,1,10,0,1,1,,0,0,6,0,12,,,,X99,
326042143,WILLMAS CHARITABLE TRUST,% COMERICA BANK TTEE,PO BOX 75000,DETROIT,MI,48275-3302,0,3,3,1000,200803,1,4,0,1,1,201406,8,7,0,1,6,10686392,7584875,,T20,
330603319,TOTAL HEALTH CHOICE INC,,3011 W GRAND BLVD STE 1600,DETROIT,MI,48202-3000,0,4,3,3000,199908,2,0,0,1,1,201312,0,0,2,0,12,0,0,0,E31,ADVANTAGE HEALTH PLAN INC
331054423,DETROIT PARENT NETWORK,% SHARLONDA BUCKMAN,726 LOTHROP RD,DETROIT,MI,48202-2715,0,3,3,1000,200307,1,15,0,1,1,201312,6,6,1,0,12,1183825,1993999,1993999,P40,
331057522,MUSLIM COMMUNITY OF DETROIT,% JIMOH ADEYEMI,5307 MARLBOROUGH ST,DETROIT,MI,48224-2931,0,3,3,7000,200704,1,10,0,1,1,,0,0,6,0,12,,,,X40,
331067831,PFRS ST ANDREWS CORP,,601 ABBOTT ST # 500,DETROIT,MI,48226-2513,0,25,3,1000,200412,2,0,0,1,1,201312,8,6,1,0,12,10461735,1019997,362631,S470,
331076510,WOMEN IN TOUCH,% CYNTHIA MOORE,7737 POE ST,DETROIT,MI,48206-2802,0,3,3,1000,200601,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P99,
331088533,TRINITY INSTITUTE FOR CHILDRENS DENTAL HEALTH,% PHILIP STENGER,79 W ALEXANDRINE 3RD FLOOR,DETROIT,MI,48201-2015,0,3,3,1000,200412,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,E60,
331089732,EBAN,% SHARI DAWSON,18835 MACKAY STE 503,DETROIT,MI,48234-1427,0,3,3,1000,201404,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,O50,
331099014,MOTIVITY,% DONNA PINCHUM,PO BOX 241067,DETROIT,MI,48224-5067,0,3,3,1000,200809,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,O50,
